location,date,age_group_min,age_group_max,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,people_with_booster_per_hundred
Finland,2021-04-16,15,17,0.55,0.06,0.0
Finland,2021-04-16,18,24,3.86,0.97,0.0
Finland,2021-04-16,25,49,8.45,2.62,0.0
Finland,2021-04-16,50,59,18.05,3.32,0.0
Finland,2021-04-16,60,69,40.19,1.9,0.0
Finland,2021-04-16,70,79,85.71,1.55,0.0
Finland,2021-04-16,80,,85.95,10.83,0.0
Finland,2021-04-23,15,17,0.77,0.07,0.0
Finland,2021-04-23,18,24,4.88,1.21,0.0
Finland,2021-04-23,25,49,10.4,2.99,0.0
Finland,2021-04-23,50,59,23.93,3.85,0.0
Finland,2021-04-23,60,69,53.73,2.31,0.0
Finland,2021-04-23,70,79,88.07,2.11,0.0
Finland,2021-04-23,80,,86.48,14.79,0.0
Finland,2021-04-30,15,17,1.12,0.08,0.0
Finland,2021-04-30,18,24,6.02,1.31,0.0
Finland,2021-04-30,25,49,12.19,3.15,0.0
Finland,2021-04-30,50,59,33.8,4.11,0.0
Finland,2021-04-30,60,69,65.56,2.53,0.0
Finland,2021-04-30,70,79,89.11,2.52,0.0
Finland,2021-04-30,80,,86.78,17.38,0.0
Finland,2021-05-07,15,17,1.62,0.09,0.0
Finland,2021-05-07,18,24,6.89,1.41,0.0
Finland,2021-05-07,25,49,14.0,3.34,0.0
Finland,2021-05-07,50,59,48.07,4.42,0.0
Finland,2021-05-07,60,69,74.57,3.1,0.0
Finland,2021-05-07,70,79,89.81,3.3,0.0
Finland,2021-05-07,80,,87.1,24.77,0.0
Finland,2021-05-14,15,17,2.07,0.1,0.0
Finland,2021-05-14,18,24,7.5,1.55,0.0
Finland,2021-05-14,25,49,16.69,3.61,0.0
Finland,2021-05-14,50,59,59.15,5.01,0.0
Finland,2021-05-14,60,69,79.2,4.73,0.0
Finland,2021-05-14,70,79,90.3,4.71,0.0
Finland,2021-05-14,80,,87.42,37.73,0.0
Finland,2021-05-21,15,17,2.37,0.11,0.0
Finland,2021-05-21,18,24,8.11,1.71,0.0
Finland,2021-05-21,25,49,21.28,3.93,0.0
Finland,2021-05-21,50,59,68.82,6.11,0.0
Finland,2021-05-21,60,69,82.69,7.88,0.0
Finland,2021-05-21,70,79,90.72,6.96,0.0
Finland,2021-05-21,80,,88.04,51.67,0.0
Finland,2021-05-28,15,17,2.62,0.13,0.0
Finland,2021-05-28,18,24,8.69,1.88,0.0
Finland,2021-05-28,25,49,26.93,4.29,0.0
Finland,2021-05-28,50,59,75.2,7.67,0.0
Finland,2021-05-28,60,69,84.65,11.34,0.0
Finland,2021-05-28,70,79,91.09,11.38,0.0
Finland,2021-05-28,80,,88.37,64.12,0.0
Finland,2021-06-04,15,17,3.24,0.16,0.0
Finland,2021-06-04,18,24,9.63,2.06,0.0
Finland,2021-06-04,25,49,34.39,4.79,0.0
Finland,2021-06-04,50,59,79.31,9.66,0.0
Finland,2021-06-04,60,69,86.03,14.61,0.0
Finland,2021-06-04,70,79,91.51,19.0,0.0
Finland,2021-06-04,80,,88.67,73.14,0.0
Finland,2021-06-11,15,17,4.61,0.19,0.0
Finland,2021-06-11,18,24,11.92,2.26,0.0
Finland,2021-06-11,25,49,44.52,5.24,0.0
Finland,2021-06-11,50,59,82.08,11.19,0.0
Finland,2021-06-11,60,69,87.16,17.5,0.0
Finland,2021-06-11,70,79,91.88,30.36,0.0
Finland,2021-06-11,80,,88.86,78.45,0.0
Finland,2021-06-18,15,17,7.51,0.22,0.0
Finland,2021-06-18,18,24,17.72,2.35,0.0
