location,date,age_group_min,age_group_max,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,people_with_booster_per_hundred
Sweden,2021-04-23,25,49,7.25,3.1,0.0
Sweden,2021-04-23,50,59,10.67,5.1,0.0
Sweden,2021-04-23,60,69,45.22,6.26,0.0
Sweden,2021-04-23,70,79,84.74,10.58,0.0
Sweden,2021-04-23,80,,83.18,57.7,0.0
Sweden,2021-04-30,15,17,0.0,0.0,0.0
Sweden,2021-04-30,18,24,4.74,1.51,0.0
Sweden,2021-04-30,25,49,8.22,3.19,0.0
Sweden,2021-04-30,50,59,14.96,5.25,0.0
Sweden,2021-04-30,60,69,66.74,6.47,0.0
Sweden,2021-04-30,70,79,87.94,11.44,0.0
Sweden,2021-04-30,80,,83.57,59.44,0.0
Sweden,2021-05-07,15,17,0.0,0.0,0.0
Sweden,2021-05-07,18,24,5.69,1.65,0.0
Sweden,2021-05-07,25,49,10.03,3.45,0.0
Sweden,2021-05-07,50,59,24.93,5.65,0.0
Sweden,2021-05-07,60,69,78.04,6.96,0.0
Sweden,2021-05-07,70,79,89.1,15.41,0.0
Sweden,2021-05-07,80,,83.85,68.5,0.0
Sweden,2021-05-14,15,17,0.0,0.0,0.0
Sweden,2021-05-14,18,24,6.62,1.95,0.0
Sweden,2021-05-14,25,49,11.73,3.98,0.0
Sweden,2021-05-14,50,59,36.76,6.39,0.0
Sweden,2021-05-14,60,69,82.24,7.76,0.0
Sweden,2021-05-14,70,79,89.73,22.23,0.0
Sweden,2021-05-14,80,,84.06,74.84,0.0
Sweden,2021-05-21,15,17,0.02,0.0,0.0
Sweden,2021-05-21,18,24,7.39,2.48,0.0
Sweden,2021-05-21,25,49,13.23,4.83,0.0
Sweden,2021-05-21,50,59,49.18,7.61,0.0
Sweden,2021-05-21,60,69,84.08,9.64,0.0
Sweden,2021-05-21,70,79,90.15,33.58,0.0
Sweden,2021-05-21,80,,84.22,77.71,0.0
Sweden,2021-05-28,15,17,0.03,0.0,0.0
Sweden,2021-05-28,18,24,8.07,2.93,0.0
Sweden,2021-05-28,25,49,15.15,5.61,0.0
Sweden,2021-05-28,50,59,57.36,8.75,0.0
Sweden,2021-05-28,60,69,85.09,17.02,0.0
Sweden,2021-05-28,70,79,90.48,48.27,0.0
Sweden,2021-05-28,80,,84.33,79.23,0.0
Sweden,2021-06-04,15,17,0.04,0.0,0.0
Sweden,2021-06-04,18,24,8.63,3.59,0.0
Sweden,2021-06-04,25,49,17.7,6.67,0.0
Sweden,2021-06-04,50,59,65.62,10.41,0.0
Sweden,2021-06-04,60,69,86.02,33.83,0.0
Sweden,2021-06-04,70,79,90.79,58.88,0.0
Sweden,2021-06-04,80,,84.45,80.49,0.0
Sweden,2021-06-11,15,17,0.05,0.0,0.0
Sweden,2021-06-11,18,24,9.28,4.45,0.0
Sweden,2021-06-11,25,49,22.28,8.02,0.0
Sweden,2021-06-11,50,59,72.71,15.42,0.0
Sweden,2021-06-11,60,69,86.87,52.47,0.0
Sweden,2021-06-11,70,79,91.07,66.43,0.0
Sweden,2021-06-11,80,,84.55,81.47,0.0
Sweden,2021-06-18,15,17,0.05,0.01,0.0
Sweden,2021-06-18,18,24,10.04,5.46,0.0
Sweden,2021-06-18,25,49,28.68,9.92,0.0
Sweden,2021-06-18,50,59,77.73,24.99,0.0
Sweden,2021-06-18,60,69,87.55,66.67,0.0
Sweden,2021-06-18,70,79,91.31,76.46,0.0
Sweden,2021-06-18,80,,84.63,82.64,0.0
Sweden,2021-06-25,15,17,0.07,0.01,0.0
Sweden,2021-06-25,18,24,10.78,6.33,0.0
Sweden,2021-06-25,25,49,35.66,11.53,0.0
Sweden,2021-06-25,50,59,80.43,34.58,0.0
Sweden,2021-06-25,60,69,88.06,75.09,0.0
Sweden,2021-06-25,70,79,91.5,82.32,0.0
Sweden,2021-06-25,80,,84.7,83.35,0.0
Sweden,2021-07-02,15,17,0.08,0.02,0.0
Sweden,2021-07-02,18,24,13.25,7.11,0.0
Sweden,2021-07-02,25,49,46.13,13.2,0.0
Sweden,2021-07-02,50,59,82.31,46.17,0.0
Sweden,2021-07-02,60,69,88.54,80.24,0.0
Sweden,2021-07-02,70,79,91.68,86.44,0.0
Sweden,2021-07-02,80,,84.77,84.01,0.0
Sweden,2021-07-09,15,17,0.11,0.03,0.0
Sweden,2021-07-09,18,24,21.55,7.63,0.0
Sweden,2021-07-09,25,49,54.92,14.56,0.0
Sweden,2021-07-09,50,59,83.31,54.08,0.0
Sweden,2021-07-09,60,69,88.88,82.76,0.0
Sweden,2021-07-09,70,79,91.82,88.8,0.0
Sweden,2021-07-09,80,,84.83,84.26,0.0
Sweden,2021-07-16,15,17,0.15,0.04,0.0
Sweden,2021-07-16,18,24,35.37,8.12,0.0
