location,date,age_group_min,age_group_max,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,people_with_booster_per_hundred
Hungary,2021-04-23,50,59,49.25,16.97,0.0
Hungary,2021-04-23,60,69,69.31,36.45,0.0
Hungary,2021-04-23,70,79,76.8,51.38,0.0
Hungary,2021-04-23,80,,68.18,52.29,0.0
Hungary,2021-04-30,18,24,23.65,5.06,0.0
Hungary,2021-04-30,25,49,39.12,11.37,0.0
Hungary,2021-04-30,50,59,53.7,23.59,0.0
Hungary,2021-04-30,60,69,71.68,44.38,0.0
Hungary,2021-04-30,70,79,78.05,58.59,0.0
Hungary,2021-04-30,80,,69.34,55.56,0.0
Hungary,2021-05-07,18,24,27.95,7.31,0.0
Hungary,2021-05-07,25,49,43.1,16.75,0.0
Hungary,2021-05-07,50,59,56.06,29.74,0.0
Hungary,2021-05-07,60,69,72.85,51.31,0.0
Hungary,2021-05-07,70,79,78.72,63.33,0.0
Hungary,2021-05-07,80,,69.96,58.13,0.0
Hungary,2021-05-14,0,17,4.6,0.03,0.0
Hungary,2021-05-14,18,24,32.69,8.78,0.0
Hungary,2021-05-14,25,49,47.38,19.87,0.0
Hungary,2021-05-14,50,59,58.86,33.37,0.0
Hungary,2021-05-14,60,69,74.57,54.1,0.0
Hungary,2021-05-14,70,79,79.74,65.15,0.0
Hungary,2021-05-14,80,,70.83,59.3,0.0
Hungary,2021-05-21,0,17,6.21,0.09,0.0
Hungary,2021-05-21,18,24,40.28,11.07,0.0
Hungary,2021-05-21,25,49,53.33,23.47,0.0
Hungary,2021-05-21,50,59,62.58,37.48,0.0
Hungary,2021-05-21,60,69,76.91,58.36,0.0
Hungary,2021-05-21,70,79,81.09,68.12,0.0
Hungary,2021-05-21,80,,71.84,61.7,0.0
Hungary,2021-05-28,0,17,6.54,0.18,0.0
Hungary,2021-05-28,18,24,42.58,19.55,0.0
Hungary,2021-05-28,25,49,55.17,32.96,0.0
Hungary,2021-05-28,50,59,63.91,45.27,0.0
Hungary,2021-05-28,60,69,77.75,63.51,0.0
Hungary,2021-05-28,70,79,81.58,71.25,0.0
Hungary,2021-05-28,80,,72.26,64.31,0.0
Hungary,2021-06-04,0,17,6.9,0.38,0.0
Hungary,2021-06-04,18,24,44.78,25.54,0.0
Hungary,2021-06-04,25,49,56.87,38.38,0.0
Hungary,2021-06-04,50,59,65.17,50.49,0.0
Hungary,2021-06-04,60,69,78.56,66.9,0.0
Hungary,2021-06-04,70,79,82.07,74.28,0.0
Hungary,2021-06-04,80,,72.64,66.54,0.0
Hungary,2021-06-11,0,17,7.16,0.5,0.0
Hungary,2021-06-11,18,24,46.33,28.34,0.0
Hungary,2021-06-11,25,49,58.05,41.34,0.0
Hungary,2021-06-11,50,59,66.07,53.12,0.0
Hungary,2021-06-11,60,69,79.14,69.32,0.0
Hungary,2021-06-11,70,79,82.43,76.13,0.0
Hungary,2021-06-11,80,,72.94,67.93,0.0
Hungary,2021-06-18,0,17,8.33,4.67,0.0
Hungary,2021-06-18,18,24,47.39,31.48,0.0
Hungary,2021-06-18,25,49,58.81,44.4,0.0
Hungary,2021-06-18,50,59,66.63,55.67,0.0
Hungary,2021-06-18,60,69,79.47,71.94,0.0
Hungary,2021-06-18,70,79,82.63,77.87,0.0
Hungary,2021-06-18,80,,73.11,68.98,0.0
Hungary,2021-06-25,0,17,9.52,6.22,0.0
Hungary,2021-06-25,18,24,48.17,37.83,0.0
Hungary,2021-06-25,25,49,59.35,49.75,0.0
Hungary,2021-06-25,50,59,67.0,59.32,0.0
Hungary,2021-06-25,60,69,79.71,74.5,0.0
Hungary,2021-06-25,70,79,82.78,79.29,0.0
Hungary,2021-06-25,80,,73.23,69.97,0.0
Hungary,2021-07-02,0,17,10.42,6.56,0.0
Hungary,2021-07-02,18,24,48.66,40.18,0.0
Hungary,2021-07-02,25,49,59.72,52.68,0.0
Hungary,2021-07-02,50,59,67.26,62.22,0.0
Hungary,2021-07-02,60,69,79.89,75.9,0.0
Hungary,2021-07-02,70,79,82.88,79.98,0.0
Hungary,2021-07-02,80,,73.32,70.5,0.0
Hungary,2021-07-09,0,17,11.1,7.16,0.0
Hungary,2021-07-09,18,24,49.02,42.29,0.0
Hungary,2021-07-09,25,49,60.05,54.64,0.0
Hungary,2021-07-09,50,59,67.53,63.78,0.0
Hungary,2021-07-09,60,69,80.06,76.88,0.0
Hungary,2021-07-09,70,79,82.99,80.56,0.0
Hungary,2021-07-09,80,,73.4,70.98,0.0
Hungary,2021-07-16,0,17,11.66,8.49,0.0
Hungary,2021-07-16,18,24,49.34,43.99,0.0
Hungary,2021-07-16,25,49,60.37,56.1,0.0
Hungary,2021-07-16,50,59,67.82,64.89,0.0
Hungary,2021-07-16,60,69,80.26,77.59,0.0
Hungary,2021-07-16,70,79,83.09,81.0,0.0
Hungary,2021-07-16,80,,73.49,71.31,0.0
Hungary,2021-07-23,0,17,12.09,9.97,0.0
Hungary,2021-07-23,18,24,49.62,45.01,0.0
Hungary,2021-07-23,25,49,60.67,56.95,0.0
Hungary,2021-07-23,50,59,68.11,65.52,0.0
Hungary,2021-07-23,60,69,80.45,78.01,0.0
Hungary,2021-07-23,70,79,83.19,81.25,0.0
Hungary,2021-07-23,80,,73.57,71.49,0.0
Hungary,2021-07-30,0,17,12.51,10.74,0.0
Hungary,2021-07-30,18,24,49.93,46.09,0.0
Hungary,2021-07-30,25,49,61.0,57.85,0.0
Hungary,2021-07-30,50,59,68.4,66.05,0.0
Hungary,2021-07-30,60,69,80.62,78.29,0.0
Hungary,2021-07-30,70,79,83.28,81.41,0.0
Hungary,2021-07-30,80,,73.65,71.6,0.0
Hungary,2021-08-06,0,17,12.86,11.32,0.0
Hungary,2021-08-06,18,24,50.25,46.54,0.03
Hungary,2021-08-06,25,49,61.27,58.21,0.1
Hungary,2021-08-06,50,59,68.64,66.34,0.3
Hungary,2021-08-06,60,69,80.77,78.49,1.05
Hungary,2021-08-06,70,79,83.37,81.52,1.61
Hungary,2021-08-06,80,,73.74,71.7,1.15
Hungary,2021-08-13,0,17,13.2,11.76,0.0
Hungary,2021-08-13,18,24,50.61,46.92,0.06
Hungary,2021-08-13,25,49,61.6,58.54,0.23
Hungary,2021-08-13,50,59,68.96,66.63,0.74
Hungary,2021-08-13,60,69,80.97,78.69,3.07
Hungary,2021-08-13,70,79,83.51,81.66,5.35
Hungary,2021-08-13,80,,73.9,71.84,3.99
Hungary,2021-08-20,0,17,13.44,12.12,0.0
Hungary,2021-08-20,18,24,50.85,47.18,0.09
Hungary,2021-08-20,25,49,61.84,58.77,0.36
Hungary,2021-08-20,50,59,69.2,66.84,1.11
Hungary,2021-08-20,60,69,81.15,78.83,4.86
Hungary,2021-08-20,70,79,83.62,81.78,8.54
Hungary,2021-08-20,80,,74.05,71.95,6.57
Hungary,2021-08-27,0,17,13.79,12.58,0.0
Hungary,2021-08-27,18,24,51.25,47.57,0.18
Hungary,2021-08-27,25,49,62.21,59.12,0.62
Hungary,2021-08-27,50,59,69.55,67.17,1.82
Hungary,2021-08-27,60,69,81.38,79.04,7.42
Hungary,2021-08-27,70,79,83.79,81.94,12.94
Hungary,2021-08-27,80,,74.24,72.1,10.45
Hungary,2021-09-03,0,17,16.56,12.93,0.0
Hungary,2021-09-03,18,24,51.8,47.89,0.28
Hungary,2021-09-03,25,49,62.53,59.42,0.91
Hungary,2021-09-03,50,59,69.86,67.45,2.61
Hungary,2021-09-03,60,69,81.6,79.24,9.92
Hungary,2021-09-03,70,79,83.95,82.11,17.14
Hungary,2021-09-03,80,,74.46,72.31,14.32
Hungary,2021-09-10,0,17,16.68,13.18,0.0
Hungary,2021-09-10,18,24,52.14,48.16,0.39
Hungary,2021-09-10,25,49,62.8,59.69,1.26
Hungary,2021-09-10,50,59,70.1,67.71,3.41
Hungary,2021-09-10,60,69,81.8,79.45,12.4
Hungary,2021-09-10,70,79,84.1,82.29,21.31
Hungary,2021-09-10,80,,74.67,72.52,18.12
Hungary,2021-09-17,0,17,16.77,13.44,0.0
Hungary,2021-09-17,18,24,52.42,48.46,0.5
Hungary,2021-09-17,25,49,63.03,59.97,1.6
Hungary,2021-09-17,50,59,70.32,67.98,4.2
Hungary,2021-09-17,60,69,81.98,79.67,14.75
Hungary,2021-09-17,70,79,84.24,82.48,25.04
Hungary,2021-09-17,80,,74.84,72.73,21.71
Hungary,2021-09-24,0,17,17.0,15.62,0.0
Hungary,2021-09-24,18,24,52.7,48.92,0.63
Hungary,2021-09-24,25,49,63.25,60.28,2.06
Hungary,2021-09-24,50,59,70.51,68.27,5.22
Hungary,2021-09-24,60,69,82.12,79.9,17.03
Hungary,2021-09-24,70,79,84.36,82.66,28.35
Hungary,2021-09-24,80,,74.98,72.98,24.94
Hungary,2021-10-01,0,17,17.07,15.9,0.0
Hungary,2021-10-01,18,24,52.94,49.25,0.86
Hungary,2021-10-01,25,49,63.46,60.56,2.56
Hungary,2021-10-01,50,59,70.69,68.55,6.08
Hungary,2021-10-01,60,69,82.25,80.12,19.0
Hungary,2021-10-01,70,79,84.46,82.84,31.08
Hungary,2021-10-01,80,,75.11,73.2,27.59
Hungary,2021-10-08,0,17,17.14,16.09,0.0
Hungary,2021-10-08,18,24,53.18,49.52,1.09
Hungary,2021-10-08,25,49,63.64,60.8,3.11
